latitude,longitude
40.811937215879865,-74.06295882376571
40.76378510069883,-74.15451557992276
40.77500663658373,-73.90318337309628
40.5722000260028,-73.8198696662589
40.676084522606594,-74.09213252071757
40.791318677748954,-73.77772595407244
40.56994389685311,-73.93462441092649
40.584133143153444,-74.24111930751637
40.63535662530371,-73.8087669185624
40.89080749702978,-73.95998178483761
40.774275892397675,-73.99062213982766
40.85418071777989,-73.94811384178217
40.8187297393286,-74.03402157380734
40.60963831104142,-73.8667803908735
40.68835308572415,-74.27731099784242
40.68044551644084,-73.99470731958095
40.86483412396398,-74.01044403010252
40.796177938590745,-73.89141001947772
40.71967296183055,-74.00944692679677
40.833126599071996,-74.06631256248728
40.81577769789512,-74.00104928676758
40.860647552966896,-74.202357253956
40.562252299128474,-73.90670010066543
40.70583587240223,-73.83337434179202
40.56937113721496,-74.13546869338849
40.848396715015674,-73.86064397193995
40.879535829506764,-73.78651596326186
40.68842549252991,-74.15719289046682
40.79888477896547,-74.28950606897503
40.64970657279315,-73.87659324716485
40.66915967721632,-74.09419067626375
40.66520250628258,-74.03578788738464
40.75085821752917,-74.08723694580155
40.77257925370441,-73.94183442428005
40.674107301402536,-74.10928827228712
40.704001573808135,-74.03142772400861
40.6801542534429,-74.26726041856118
40.6071774140985,-74.14581762943118
40.6901632660545,-73.80970037765528
40.65014842296818,-74.21661043203017
40.79185042546924,-73.95066900239028
40.65443198925777,-73.82301157735296
40.57311878909555,-74.28845929925674
40.7940366607327,-74.10848523675517
40.670240609572936,-74.21259814869194
40.778979981150854,-73.8152982322814
40.798994708518975,-74.07295840619962
40.58016538163892,-73.98629390282798
40.694670911371865,-74.24998601066251
40.54754549608089,-74.25779081709406
40.85755217192368,-73.81126098195044
40.68308967816286,-74.19028217319948
40.846121621963874,-73.84328459085866
40.682845367806244,-74.05402651686816
40.69618386350575,-74.01415254744774
40.6346307910818,-74.09930564831984
40.887398786731,-73.81934486543719
40.84239668292484,-74.20901039140549
40.7194449116897,-74.10707905308944
40.797117955042246,-73.88076858588353
40.60620347680443,-73.95419525074601
40.729119542670524,-74.26172692380939
40.87052705568179,-74.15059432299891
40.58992329741465,-74.28040290988115
40.67869911118331,-74.25887324603197
40.858894174590084,-73.99362685796089
40.66300041065483,-73.82195462589249
40.72170384048256,-74.19489829724928
40.71917121099214,-73.8315149905118
40.702034267615495,-74.1246121353242
40.82075773705013,-73.849092690433
40.57752389417123,-73.84676607265077
40.8051050866705,-73.82685572559963
40.7575752569472,-73.94774502311472
40.81651328486355,-73.83988612048171
40.75930841677766,-73.7785674788481
40.72696281191286,-74.14338128894205
40.81665614076172,-74.28372362945154
40.80690304372473,-74.01852925011963
40.83533465745563,-74.0844695819702
40.75472523504665,-74.06386525124009
40.7700387163755,-73.90506442233124
40.82181881594136,-74.08011717790593
40.60324464698618,-73.8917515437088
40.64854368045608,-74.05752667949676
40.875337537993545,-73.97008985478836
40.67050045136248,-74.1527405099471
40.63465473632819,-73.80722738242623
40.774240782291585,-73.8901975161453
40.77808741197003,-74.20460120889173
40.86901152888675,-74.12574749815106
40.59919112983564,-74.10122623513176
40.827852514855756,-74.06235099129171
40.5954641188582,-73.8958851366466
40.553897966760296,-73.86903607502896
40.85013411632594,-73.87593565591499
40.72074282225649,-74.26386929689065
40.58384555233683,-74.04335857865598
40.77867621570301,-73.92709766564455
40.659526045732775,-74.0595685788374
40.72754041607881,-74.10856915114758
40.819303245,-73.81420276418993
40.887729317153365,-73.89767655466282
40.65373110723234,-74.03723451398326
40.58066809172954,-74.17087731444758
40.64231942009765,-73.9959073181995
40.722235981266536,-73.95022921321153
40.62440845544188,-73.99005063461156
40.713326378060835,-74.15114043226602
40.66926012677867,-73.91524322094621
40.63598636738417,-73.94229714554417
40.860360570591304,-73.94926487644447
40.55834556771086,-74.28646467729773
40.73596644465958,-74.07646913955786
40.67026415130584,-73.85684833981067
40.58982454196544,-73.7904456594695
40.85129548322887,-73.96544017382708
40.828009491049215,-74.04264886327115
40.82975932843356,-73.94486696064479
40.8787185852752,-73.83093374172432
40.66221208213166,-74.22116349025748
40.61853144170685,-73.89656796505473
40.841196363333445,-74.21744438397094
40.695894517343255,-74.07388997481702
40.720490965613756,-74.01764732662198
40.65359350546229,-73.98805588877423
40.660940442904,-73.82481819308055
40.54599095518777,-73.9689921055231
40.77406588825942,-73.8857889799175
40.88534596228998,-74.0058023687752
40.70351283289553,-74.1542666139515
40.582347390055,-73.95998862323663
40.70618536539481,-74.20378135543908
40.556280502535785,-74.24633782550909
40.60993586553761,-73.90033518080656
40.62913332484741,-74.25441054829771
40.66438998388832,-73.77877351631233
40.61750064393586,-73.92477561839996
40.61754685451717,-73.79558489721948
40.81708432373575,-74.01643113424771
40.55533836513078,-74.24676720737209
40.58129009969063,-74.26629238942843
40.876685639971726,-73.91725957689377
40.7615905610324,-74.01842595180324
40.84505709138059,-74.28354793037995
40.64928630726212,-73.88842154405117
40.58270431648923,-74.15297966990755
40.55216071416404,-74.0246758346119
40.66394216218019,-74.01524582516782
40.65148066132467,-74.16873553029941
40.65873840272198,-74.10918503026448
40.81249867218738,-73.92266385279935
40.65737519622314,-73.99005660003138
40.75998048505995,-74.1169811602474
40.67104987328611,-74.06281405625579
40.57224678817472,-74.07412965788605
40.625341997776694,-74.16746977592375
40.68734053505938,-73.93116149708878
40.5620011661205,-73.9767374612546
40.665110067184244,-74.29307042199545
40.83594746611973,-74.16551817080362
40.63499794070923,-74.1076911235731
40.65898020398567,-73.83354626583241
40.886663005199885,-73.81626016791265
40.638018651327116,-74.19624348378649
40.661665236718086,-74.07170014044053
40.82231849712791,-74.22216335332443
40.616503549613526,-73.79719805060492
40.64646564122966,-73.98547974154552
40.677882990058585,-73.94970659848316
40.64841155743032,-74.05344646093795
40.8148035470736,-74.1204045508064
40.82444817703094,-73.77752137722501
40.678893206918424,-73.90764198332974
40.62732253849501,-74.09753830093003
40.58591999841273,-73.87194495625631
40.82739271845832,-73.8562151582017
40.865954518832936,-74.11429696205545
40.68831044453997,-73.9011889880726
40.80913191769511,-73.80283027641433
40.82467012607005,-74.22059687807786
40.67692988479837,-74.28339702503942
40.77589101758882,-73.81949440936818
40.57650155236212,-73.87346750473665
40.648809236774454,-74.01877344516194
40.810633178022385,-73.81881629114235
40.88805978185778,-74.28016074425281
40.630111436244505,-73.96865270318851
40.879799388844674,-74.277515520409
40.69027707301849,-74.07225041096693
40.59092110887983,-74.03773961200356
40.756859703764675,-73.99522602145663
40.59167229265506,-74.2561194495529
40.63591036807622,-74.09088855287142
40.60941723683028,-74.17898314723179
40.662184915534354,-74.25032519773517
40.83358614196079,-73.86580681025761
40.74257393295525,-74.25135210133335
40.753754318507745,-74.27136342192928
40.565950593630106,-73.98676468670578
40.651985072697826,-73.97690236102727
40.80746298471816,-74.06428653100525
40.76185862237918,-74.0294000060202
40.68631564478939,-73.83195714715896
40.80510371322167,-73.92830571415548
