latitude,longitude
34.904515478171206,-100.47935809356001
37.38041749533648,-93.06043987958483
36.80342470428975,-113.4260924567151
47.23140474927872,-120.17706969830158
41.889835978590924,-98.11538976648328
47.34741117374625,-110.87839965920492
46.61782362800757,-86.04286958755429
43.98399700782117,-121.07673434969426
30.84913623970297,-108.82367108357575
36.84099836014018,-106.34085826604326
32.73242457057162,-109.7853401355604
34.555255171637334,-102.82416692896985
45.30639013470018,-116.37585563303858
41.259006781238504,-83.11022756500532
41.665600897941744,-106.00983283710558
32.18464406785221,-104.73467441934457
35.71483141720122,-114.3800968499091
39.64859062116611,-104.81547050897022
33.81499248648822,-100.20760192470134
34.70704425322666,-105.49593809194246
32.399910615079065,-89.18379022782835
47.74290039057615,-113.14112916933522
40.360070843757846,-119.08277488607962
47.37686152578406,-94.60382454457033
48.36322086976837,-123.52412667743059
33.02982841373356,-116.87309463653203
41.255283743200444,-92.84349523460816
35.575650167971624,-82.12205105959009
43.24614647307834,-115.58071192844716
42.245900060218005,-97.94861575318629
42.44937123610044,-102.68104110712738
38.045096419514486,-98.5120821727769
36.92823671191912,-110.2941664290544
41.99150141839777,-96.72524530160713
40.45438743965665,-103.03434868205792
41.68057715893075,-83.9246341562858
45.4329253799768,-93.76524186291003
41.16593030651898,-121.00109540226109
43.22342726883315,-88.02884364758786
35.93734497504904,-109.57829339896948
43.00317338430082,-119.92247809391523
35.82493237845927,-96.79031592211074
42.190320308589435,-88.35396222088548
36.59912190696381,-120.54749670143197
35.56999777238663,-99.66908381818298
46.82183935401484,-106.69157882080214
40.934154649479055,-85.32439343975453
41.52964248123169,-90.16224381574378
41.54220451516251,-101.20315016654834
40.85636115637752,-104.43417025084729
44.021318201446945,-97.53414541867821
33.338340127100494,-88.64468110387135
39.660316581731294,-96.90426012511503
35.66649732804037,-115.24238084541483
45.48300362268563,-109.29255863453065
39.1628630789993,-84.3730177242948
31.89192294707226,-93.37818250869351
46.32010348505788,-82.85968742462731
41.755398164035775,-84.6042535492453
32.490066427418334,-106.0973835185525
42.56259934635586,-120.00812372806101
39.54416620424817,-89.78819553980482
39.67438981832025,-119.23343962845334
40.55554306599683,-95.48354025037868
34.450978887394164,-117.80910434639668
46.95766026499616,-117.99763207243362
35.25581224732443,-119.61098364346194
37.69971737682979,-109.81522581133682
34.669221589527076,-118.55512017708699
39.27375860276409,-93.96266050888278
34.66187617582865,-82.5906068243701
35.163364273219635,-104.07952248335876
33.70145778120042,-98.73632390866673
37.84626078299175,-100.40590954009977
37.05886693394923,-113.27366951147043
34.39641996807567,-99.08900274027076
45.635141751777816,-114.35242286445029
43.305940471167006,-100.91952914973778
31.644575913314274,-108.0046059767137
42.17695967409889,-93.20427523948953
44.02008697653367,-121.20148421154028
36.84280366364884,-114.47834697840756
36.645016336044925,-89.001960739292
31.96984882498645,-95.39154087961506
45.84356689056752,-97.37851871150167
34.08617716239724,-100.52861125194732
46.03520362266817,-114.01747447590392
48.17246632521227,-116.19307571631415
32.94049411569627,-115.6339970808027
39.59358016987627,-84.19941949582125
46.63261107151405,-102.06758185274957
36.61474102322178,-111.48829793441595
42.741245436699835,-100.75407238996186
39.24405915313007,-96.78351627083089
34.525766459805595,-120.63626336942903
43.0392115773072,-102.56381978046775
43.625981630706036,-105.91259597571455
39.516804406422565,-109.61392987284151
44.5469337706876,-106.38716779725678
39.974921447931905,-93.33393083182521
42.24073511007829,-112.44887320357687
43.95161671296909,-110.25667174970471
32.414666773555886,-109.69207086325939
47.94377805007308,-82.36849749410372
38.81080671797956,-99.38460624657478
42.18910983167138,-117.18065778664175
46.325181326705795,-122.56132083454281
32.88077855290465,-108.38137339640713
34.07810570650016,-102.12509066603921
33.988131966129174,-110.04843754770002
44.84912008393173,-113.96214433614355
33.40005857262284,-87.96126784540029
40.87123885686259,-99.5935980575099
39.60653022134204,-104.15098545970964
43.046286832439044,-106.5488036704144
42.6685194765601,-119.776086556145
48.57903176535069,-108.09355749007226
36.851796425138126,-114.83557424475215
31.12995931109344,-105.11079200159364
