latitude,longitude
37.27463635579719,-121.9002099924002
37.30234741685657,-121.93300454834458
37.29588953510169,-121.8429803003988
37.41260271266253,-121.81313830801624
37.35281822307806,-121.910659668393
37.286502118431976,-121.79804292472599
37.41390109244066,-121.85424211129458
37.40573532300069,-121.96402498756468
37.37625672094544,-121.80916143404481
37.22924729721692,-121.86332482514591
37.296310071077784,-121.87429984084167
37.250325642630955,-121.85907386717392
37.27072732643622,-121.88984500894658
37.39105735377719,-121.82994117923336
37.34575778761467,-121.97698842645153
37.35030851470978,-121.87576310430345
37.24419471384106,-121.88139980939482
37.28370566238048,-121.8387632232534
37.32773351192307,-121.88104265868836
37.262442077534644,-121.90141126226541
37.272426196778795,-121.878034722548
37.24660404360972,-121.9501408747219
37.41832753006215,-121.84423995095709
37.33569661860262,-121.81797552436018
37.414230709888315,-121.92618217703927
37.42527034870202,-121.7983429909383
37.25365427841703,-121.82774318596164
37.235734029228524,-121.8011914028964
37.34571611822159,-121.93396352957221
37.28214790279671,-121.98135655786302
37.367998469577174,-121.833456029236
37.35680340239397,-121.9113968755641
37.35908071471877,-121.89047768174821
37.309786708930766,-121.90890613089121
37.29728646968972,-121.85682465349254
37.35395609412085,-121.91680465734008
37.336752239111725,-121.88891592237879
37.35047613365424,-121.97338842686278
37.39247357537389,-121.92988904451974
37.34471604692531,-121.80949578814086
37.36774418921725,-121.95524619589489
37.286196102933175,-121.85998909572751
37.36527903962711,-121.81426370371035
37.41207397368468,-121.98098161723026
37.28493794638807,-121.91651701943346
37.35618133662547,-121.9538090430738
37.29360291501251,-121.81150087399593
37.282084639437294,-121.90379172551651
37.408018730098895,-121.87274951712573
37.34212194209411,-121.96720093661065
37.42679114823775,-121.96999652671123
37.248385404465175,-121.81005477829095
37.34878682606424,-121.94581572245544
37.254963571731295,-121.82152525931235
37.348927424232855,-121.89701054486014
37.341251253261355,-121.88272815680088
37.37667443128624,-121.91322899854757
37.23120897592757,-121.81295033051867
37.2571072369216,-121.95252395050407
37.32786475250002,-121.91601334094123
37.28316469230707,-121.83495158658145
37.3930340665532,-121.86125215651985
37.32229709905783,-121.97140639395967
37.24091848853204,-121.93160000011724
37.40240314708957,-121.97809591307059
37.35131355348209,-121.97038424005812
37.247613095342494,-121.87537609562672
37.36034799874503,-121.81388511609698
37.32656476155523,-121.94746916393537
37.328022264516136,-121.81730952654485
37.337884404164534,-121.92229348530589
37.26956023401509,-121.82360565244134
37.409538879737795,-121.82277228524678
37.27856817787758,-121.81564063251413
37.305921119875094,-121.85894176065409
37.27200287382985,-121.82030796709297
37.30492370371369,-121.79834434902816
37.32353827605472,-121.9290163759388
37.271920661688135,-121.97928535586321
37.27753347156147,-121.88429584035204
37.26117136200197,-121.90791489363255
37.30756127899603,-121.90053466408764
37.29874852353264,-121.84365407016696
37.2689495937175,-121.90635591355758
37.39473684354336,-121.83888555322633
37.36866770249533,-121.89826426205104
37.23815010403709,-121.86694541721802
37.35603180027242,-121.93236873910378
37.37666065103625,-121.80860999026213
37.296330276592954,-121.83832891878438
37.294116579655835,-121.9509446330546
37.24179065905656,-121.92270015895079
37.39706960215306,-121.91391693021197
37.265477260292435,-121.89999227393889
37.39921445972321,-121.84036615772283
37.423135364847695,-121.83074913883496
37.25265442132638,-121.83322048776492
37.32711781794002,-121.97217376686382
37.40590082864149,-121.89318941454496
37.29377772899195,-121.85154611943567
37.36234746103523,-121.89899564644003
37.32320587062973,-121.91654707658437
37.27039727965389,-121.81110849017719
37.23101875897278,-121.84100782263997
37.3656823902282,-121.89099584642453
37.407729425465774,-121.93886512970136
37.372249702126986,-121.87619292973065
37.32625851985222,-121.85983156840314
37.38255728328604,-121.87409513437797
37.331385907455434,-121.93179561004996
37.35674559467472,-121.84729999641684
37.37589431067171,-121.85699039482085
37.2467691990988,-121.85948615428643
37.42057581494951,-121.98026716704473
37.31835677539036,-121.90504922901877
37.35616778859345,-121.82638363506192
37.40245997986364,-121.80259897397617
37.25198606628033,-121.86527995604608
37.2653869220619,-121.89293520282024
37.264379908134906,-121.85791087244175
37.236204345116334,-121.81710133004817
37.36080167393164,-121.95687704793706
37.385939445956275,-121.84061073884791
37.25779800885058,-121.95554490769644
37.34141776908617,-121.90412540246643
37.32726275892088,-121.88397994570158
37.365761578671695,-121.87338063982068
37.36153348959853,-121.8149108122694
37.42768577098582,-121.8665522163096
37.296430926360586,-121.83674983282695
37.232390355877655,-121.87973722076168
37.337033504622504,-121.93291537165446
37.406763006062214,-121.86332727458021
37.33549548887818,-121.95065097116608
37.421764239319714,-121.96589419948789
37.39088611413836,-121.8419601113346
37.37983816816302,-121.9687857540845
37.35954831323641,-121.79841814923068
37.38653265977179,-121.8507143893541
37.38650606604407,-121.80443978864653
37.271674246665796,-121.88354431986106
37.42230642998067,-121.96604799903386
37.40737146610046,-121.973041690184
37.23737428482144,-121.84802223146208
37.3036103525026,-121.88425884010697
37.255576198443165,-121.97922242251701
37.36824032819019,-121.83769278641535
37.4065575984664,-121.93245440339588
37.42413513635491,-121.88649747480764
37.35980603015395,-121.88311975605427
37.36697749935735,-121.93809796774613
37.36280074171631,-121.91676767725878
37.274313243303354,-121.84995797969043
37.363585253432646,-121.87409727112136
37.30453693513381,-121.91956015955724
37.355715613446236,-121.90015813837651
37.41257580149993,-121.90421125412989
37.38202003900208,-121.93764458937815
37.346340500402924,-121.85300173618359
37.41847205459844,-121.86932651186689
37.35913391249604,-121.98263326729922
37.26081869674013,-121.93694554731965
37.37646314034491,-121.9162325774079
37.3626615875056,-121.81803710553449
37.2316324108454,-121.81184542805394
37.374724751572984,-121.94795099397174
37.36111637800204,-121.90334102948313
37.2686620321884,-121.95723518715761
37.38710647758944,-121.80501760126425
37.369863593302426,-121.87245789410579
37.35178322303314,-121.85964437393856
37.36874373797623,-121.89680277563095
37.27298681084102,-121.92078637789348
37.267436422688014,-121.79796964769926
37.35120185332631,-121.84457732227762
37.38088025761201,-121.91259595544642
37.40470700565662,-121.83179106596465
37.265741868524,-121.82615683683785
37.24354993779109,-121.91859871125493
37.345782327190015,-121.84226593508073
37.276250776866654,-121.80703499847392
37.26730869323414,-121.95667409410161
37.35233172558516,-121.9791683699944
37.295380582671676,-121.81300389540036
37.41012722723176,-121.83233642496832
37.36851487748805,-121.88438330815138
37.27538681655175,-121.81276100140731
37.230828579838025,-121.97800917218352
