latitude,longitude
29.385135460759763,-98.5030136860317
29.42284624555449,-98.45037851689433
29.41405799350719,-98.59486717913225
29.572887910278503,-98.64276349213972
29.49152978342974,-98.4862419857457
29.401283064064692,-98.66699153944194
29.574654819177795,-98.57679200463386
29.563542376627357,-98.40059080006003
29.523426221718207,-98.6491463635675
29.32336745351932,-98.56221427470203
29.41463028273346,-98.544599405685
29.35205206238487,-98.56903705017218
29.37981583172528,-98.5196494550329
29.543567762973083,-98.615794931565
29.481921542094394,-98.37978451746947
29.488114429828844,-98.5422508719853
29.343708746490467,-98.53320397632478
29.39747748794042,-98.60163557597197
29.45739308465892,-98.53377720219416
29.368540794741715,-98.50108565131026
29.382127750916883,-98.53860493115535
29.34698749919542,-98.42287476173472
29.580678566741756,-98.59284544356427
29.468229732221648,-98.63499977364786
29.57510338130995,-98.46132840346034
29.590126748427622,-98.66650993402352
29.35658185889897,-98.6193227045227
29.332194966633548,-98.66193824092171
29.48186483601909,-98.44883935474799
29.395357600278967,-98.37277367896176
29.512187924510382,-98.61015360729473
29.49695304164524,-98.48505877033014
29.500052137519162,-98.5186340169834
29.43297005647006,-98.48905640845513
29.415959021385866,-98.5726470317419
29.493078262931366,-98.47637929594057
29.469666280528426,-98.52114063633512
29.488342535202673,-98.38556250658355
29.545495037707905,-98.45537889168358
29.480503882234164,-98.64860972619306
29.511841885363413,-98.4146807357538
29.400866620804212,-98.56756811094338
29.508487169877007,-98.64095723524736
29.57216837226573,-98.37337545761233
29.399154449963515,-98.47684095396365
29.496106499238444,-98.41698736194938
29.41094623109918,-98.64539156909116
29.39527150790859,-98.49726501455399
29.56664976661487,-98.54708767084541
29.476973677136105,-98.39549341086258
29.59219633875781,-98.39100649669206
29.349411676159185,-98.64771254859
29.486043629547556,-98.42981661883672
29.358363619557704,-98.62930245913269
29.48623496351589,-98.50814879024543
29.47578879435139,-98.53107198251125
29.523994665659586,-98.48211821814584
29.326037017255448,-98.64306519548936
29.36128084082506,-98.41904993187346
29.45757168428537,-98.47764935651297
29.396741305158567,-98.60775324200344
29.546257785918694,-98.56554090195942
29.449994905456137,-98.38874366376307
29.339250273128407,-98.45263281280958
29.55900776251016,-98.37800700459171
29.489482143637126,-98.39038421787161
29.348360674068072,-98.54287201981214
29.50177672955429,-98.64156486729144
29.455802582819025,-98.42716284995807
29.45778603557742,-98.63606869824969
29.47120699499501,-98.46756974264653
29.37822758611337,-98.62596343407004
29.568718472528563,-98.62730098605012
29.390486107420564,-98.63874726842847
29.427709543468744,-98.56924908076127
